"COUNTRY","Country","SERIES","Series","PERIOD","Pay period","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,0.967296593526194,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,1.0294891139241,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,1.34320311814793,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,1.39951059689504,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,1.38748644015394,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,1.37848795756298,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,1.35646605248441,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,1.39121475871048,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,1.40449311025709,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,1.44664950621508,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,1.48589620085782,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,1.51328625082268,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,1.53260872208551,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,1.59771659453455,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,1.97301126745809,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,1.91583603385417,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,1.88034204532965,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,2.05802742774346,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2020","2020","USD","US Dollar","0","Units",,,2.10850484215462,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2021","2021","USD","US Dollar","0","Units",,,2.14311531284266,,
"TUR","Türkiye","EXR","In 2022 constant prices at 2022 USD exchange rates","H","Hourly","2022","2022","USD","US Dollar","0","Units",,,2.64343052293847,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1960","1960","USD","US Dollar","0","Units",,,8937.84111001857,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1961","1961","USD","US Dollar","0","Units",,,8894.92947123766,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1962","1962","USD","US Dollar","0","Units",,,8815.94243087734,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1963","1963","USD","US Dollar","0","Units",,,9423.39282902146,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1964","1964","USD","US Dollar","0","Units",,,9739.11002749881,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1965","1965","USD","US Dollar","0","Units",,,9761.71443142167,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1966","1966","USD","US Dollar","0","Units",,,9744.58076503828,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1967","1967","USD","US Dollar","0","Units",,,9800.76143297332,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1968","1968","USD","US Dollar","0","Units",,,10158.2280375207,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1969","1969","USD","US Dollar","0","Units",,,10270.4259440967,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1970","1970","USD","US Dollar","0","Units",,,10752.0173576185,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1971","1971","USD","US Dollar","0","Units",,,11993.3456629064,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1972","1972","USD","US Dollar","0","Units",,,12038.9041490496,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1973","1973","USD","US Dollar","0","Units",,,14261.0758464881,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1974","1974","USD","US Dollar","0","Units",,,14081.0400409472,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1975","1975","USD","US Dollar","0","Units",,,16196.1917464114,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1976","1976","USD","US Dollar","0","Units",,,16203.8770615007,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1977","1977","USD","US Dollar","0","Units",,,16942.6924462798,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1978","1978","USD","US Dollar","0","Units",,,17772.2294689008,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1979","1979","USD","US Dollar","0","Units",,,17677.450526698,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1980","1980","USD","US Dollar","0","Units",,,17653.0617771816,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1981","1981","USD","US Dollar","0","Units",,,18065.0653074755,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1982","1982","USD","US Dollar","0","Units",,,18065.616077546,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1983","1983","USD","US Dollar","0","Units",,,18209.3185866386,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1984","1984","USD","US Dollar","0","Units",,,18081.4875683814,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1985","1985","USD","US Dollar","0","Units",,,17841.1882260137,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1986","1986","USD","US Dollar","0","Units",,,18543.0145088907,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1987","1987","USD","US Dollar","0","Units",,,18874.9703856445,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1988","1988","USD","US Dollar","0","Units",,,18646.4075828953,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1989","1989","USD","US Dollar","0","Units",,,19255.9597456646,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1990","1990","USD","US Dollar","0","Units",,,19273.0481729241,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1991","1991","USD","US Dollar","0","Units",,,20488.1262806104,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1992","1992","USD","US Dollar","0","Units",,,20846.7772973438,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1993","1993","USD","US Dollar","0","Units",,,21555.4718511669,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1994","1994","USD","US Dollar","0","Units",,,21824.4948098721,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1995","1995","USD","US Dollar","0","Units",,,22545.8932966806,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1996","1996","USD","US Dollar","0","Units",,,22464.7545331299,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1997","1997","USD","US Dollar","0","Units",,,23396.239655989,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1998","1998","USD","US Dollar","0","Units",,,23221.3172726676,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","1999","1999","USD","US Dollar","0","Units",,,23527.7686145292,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2000","2000","USD","US Dollar","0","Units",,,23427.2420238695,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2001","2001","USD","US Dollar","0","Units",,,24263.8386274248,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2002","2002","USD","US Dollar","0","Units",,,24215.6058882677,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2003","2003","USD","US Dollar","0","Units",,,25121.6662451879,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2004","2004","USD","US Dollar","0","Units",,,25085.1157695812,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2005","2005","USD","US Dollar","0","Units",,,25589.4854409899,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2006","2006","USD","US Dollar","0","Units",,,25441.9920968261,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2007","2007","USD","US Dollar","0","Units",,,25918.8460029666,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2008","2008","USD","US Dollar","0","Units",,,25588.2444030029,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2009","2009","USD","US Dollar","0","Units",,,26654.3946859608,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2010","2010","USD","US Dollar","0","Units",,,26495.1015209822,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2011","2011","USD","US Dollar","0","Units",,,26595.054833982,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2012","2012","USD","US Dollar","0","Units",,,26552.7082723261,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2013","2013","USD","US Dollar","0","Units",,,26455.5874253357,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2014","2014","USD","US Dollar","0","Units",,,27486.4578677575,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2015","2015","USD","US Dollar","0","Units",,,27384.0686767031,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2016","2016","USD","US Dollar","0","Units",,,27304.6576307604,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2017","2017","USD","US Dollar","0","Units",,,27895.730389293,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2018","2018","USD","US Dollar","0","Units",,,27761.9680572166,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2019","2019","USD","US Dollar","0","Units",,,28236.8200568989,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2020","2020","USD","US Dollar","0","Units",,,28707.4362885731,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2021","2021","USD","US Dollar","0","Units",,,28962.8607245064,,
"LUX","Luxembourg","PPP","In 2022 constant prices at 2022 USD PPPs","A","Annual","2022","2022","USD","US Dollar","0","Units",,,28148.8432319027,,
"NZL","New Zealand","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1960","1960","USD","US Dollar","0","Units",,,16883.942764883,,
"NZL","New Zealand","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1961","1961","USD","US Dollar","0","Units",,,16585.7794085492,,
"NZL","New Zealand","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1962","1962","USD","US Dollar","0","Units",,,16627.1075383811,,
"NZL","New Zealand","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1963","1963","USD","US Dollar","0","Units",,,16306.1209246729,,
"NZL","New Zealand","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1964","1964","USD","US Dollar","0","Units",,,16797.2103189291,,
"NZL","New Zealand","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1965","1965","USD","US Dollar","0","Units",,,16245.2791242938,,
"NZL","New Zealand","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1966","1966","USD","US Dollar","0","Units",,,15809.6475509849,,
"NZL","New Zealand","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1967","1967","USD","US Dollar","0","Units",,,15305.7382051684,,
"NZL","New Zealand","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1968","1968","USD","US Dollar","0","Units",,,15497.3756383833,,
"NZL","New Zealand","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1969","1969","USD","US Dollar","0","Units",,,16341.18948961,,
"NZL","New Zealand","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1970","1970","USD","US Dollar","0","Units",,,15341.3646007007,,
"NZL","New Zealand","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1971","1971","USD","US Dollar","0","Units",,,14432.2568937246,,
"NZL","New Zealand","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1972","1972","USD","US Dollar","0","Units",,,13496.5655327944,,
"NZL","New Zealand","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1973","1973","USD","US Dollar","0","Units",,,20795.9408055316,,
"NZL","New Zealand","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1974","1974","USD","US Dollar","0","Units",,,20130.7808844306,,
"NZL","New Zealand","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1975","1975","USD","US Dollar","0","Units",,,19903.2005609155,,
"NZL","New Zealand","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1976","1976","USD","US Dollar","0","Units",,,18848.9207381328,,
"NZL","New Zealand","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1977","1977","USD","US Dollar","0","Units",,,17468.6122972823,,
"NZL","New Zealand","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1978","1978","USD","US Dollar","0","Units",,,17865.5935363962,,
"NZL","New Zealand","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1979","1979","USD","US Dollar","0","Units",,,16420.3287808905,,
"NZL","New Zealand","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1980","1980","USD","US Dollar","0","Units",,,14578.3989369719,,
"NZL","New Zealand","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1981","1981","USD","US Dollar","0","Units",,,12992.9411711185,,
"NZL","New Zealand","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1982","1982","USD","US Dollar","0","Units",,,11422.507090323,,
"NZL","New Zealand","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1983","1983","USD","US Dollar","0","Units",,,10641.3198560167,,
"NZL","New Zealand","EXR","In 2022 constant prices at 2022 USD exchange rates","A","Annual","1984","1984","USD","US Dollar","0","Units",,,10022.7884755541,,
